Date,Device_Type,Marketing_Channel,Page_Views,Add_to_Cart,Purchases,Conversion_Rate
2024-05-13,Mobile,Organic,74,4,0,0.0
2024-05-13,Mobile,Paid Search,50,2,0,0.0
2024-05-13,Mobile,Social,50,2,0,0.0
2024-05-13,Mobile,Email,50,2,0,0.0
2024-05-13,Tablet,Organic,53,2,0,0.0
2024-05-13,Tablet,Paid Search,126,4,0,0.0
2024-05-13,Tablet,Social,114,3,0,0.0
2024-05-13,Tablet,Email,138,8,1,0.0072
2024-05-14,Desktop,Organic,68,3,0,0.0
2024-05-14,Desktop,Paid Search,50,1,0,0.0
2024-05-14,Desktop,Social,83,6,1,0.012
2024-05-14,Desktop,Email,50,3,0,0.0
2024-05-14,Mobile,Organic,56,4,0,0.0
2024-05-14,Mobile,Paid Search,68,2,0,0.0
2024-05-14,Mobile,Social,50,2,0,0.0
2024-05-14,Mobile,Email,50,2,0,0.0
2024-05-14,Tablet,Organic,124,5,0,0.0
2024-05-14,Tablet,Paid Search,78,5,1,0.0128
2024-05-14,Tablet,Social,54,2,0,0.0
2024-05-14,Tablet,Email,51,3,0,0.0
2024-05-15,Desktop,Organic,78,4,0,0.0
2024-05-15,Desktop,Paid Search,71,4,0,0.0
2024-05-15,Desktop,Social,50,1,0,0.0
2024-05-15,Desktop,Email,66,4,0,0.0
2024-05-15,Mobile,Organic,50,3,0,0.0
2024-05-15,Mobile,Paid Search,50,2,0,0.0
2024-05-15,Mobile,Social,50,1,0,0.0
2024-05-15,Mobile,Email,59,3,0,0.0
2024-05-15,Tablet,Organic,69,3,0,0.0
2024-05-15,Tablet,Paid Search,136,10,1,0.0074
2024-05-15,Tablet,Social,133,5,1,0.0075
2024-05-15,Tablet,Email,73,5,0,0.0
2024-05-16,Desktop,Organic,50,3,0,0.0
2024-05-16,Desktop,Paid Search,76,5,0,0.0
2024-05-16,Desktop,Social,50,2,0,0.0
2024-05-16,Desktop,Email,78,5,1,0.0128
2024-05-16,Mobile,Organic,50,2,0,0.0
2024-05-16,Mobile,Paid Search,50,3,0,0.0
2024-05-16,Mobile,Social,69,4,0,0.0
2024-05-16,Mobile,Email,50,3,0,0.0
2024-05-16,Tablet,Organic,50,2,0,0.0
2024-05-16,Tablet,Paid Search,76,4,0,0.0
2024-05-16,Tablet,Social,105,6,1,0.0095
2024-05-16,Tablet,Email,73,4,0,0.0
2024-05-17,Desktop,Organic,50,1,0,0.0
2024-05-17,Desktop,Paid Search,51,1,0,0.0
2024-05-17,Desktop,Social,69,3,0,0.0
2024-05-17,Desktop,Email,71,3,0,0.0
2024-05-17,Mobile,Organic,50,2,0,0.0
2024-05-17,Mobile,Paid Search,50,3,0,0.0
2024-05-17,Mobile,Social,50,1,0,0.0
2024-05-17,Mobile,Email,84,3,0,0.0
2024-05-17,Tablet,Organic,93,7,1,0.0108
2024-05-17,Tablet,Paid Search,110,6,0,0.0
2024-05-17,Tablet,Social,142,10,1,0.007
2024-05-17,Tablet,Email,50,2,0,0.0
2024-05-18,Desktop,Organic,50,2,0,0.0
2024-05-18,Desktop,Paid Search,50,2,0,0.0
2024-05-18,Desktop,Social,50,2,0,0.0
2024-05-18,Desktop,Email,65,4,0,0.0
2024-05-18,Mobile,Organic,50,2,0,0.0
2024-05-18,Mobile,Paid Search,50,1,0,0.0
2024-05-18,Mobile,Social,50,2,0,0.0
2024-05-18,Mobile,Email,50,3,0,0.0
2024-05-18,Tablet,Organic,89,4,0,0.0
2024-05-18,Tablet,Paid Search,50,2,0,0.0
2024-05-18,Tablet,Social,65,5,0,0.0
2024-05-18,Tablet,Email,67,3,0,0.0
2024-05-19,Desktop,Organic,83,6,1,0.012
2024-05-19,Desktop,Paid Search,52,2,0,0.0
2024-05-19,Desktop,Social,58,2,0,0.0
2024-05-19,Desktop,Email,56,4,0,0.0
2024-05-19,Mobile,Organic,50,3,0,0.0
2024-05-19,Mobile,Paid Search,50,2,0,0.0
2024-05-19,Mobile,Social,50,3,0,0.0
2024-05-19,Mobile,Email,53,2,0,0.0
2024-05-19,Tablet,Organic,50,2,0,0.0
2024-05-19,Tablet,Paid Search,50,2,0,0.0
2024-05-19,Tablet,Social,66,4,0,0.0
2024-05-19,Tablet,Email,87,4,1,0.0115
2024-05-20,Desktop,Organic,50,2,0,0.0
2024-05-20,Desktop,Paid Search,50,3,0,0.0
2024-05-20,Desktop,Social,50,2,0,0.0
2024-05-20,Desktop,Email,62,1,0,0.0
2024-05-20,Mobile,Organic,52,3,0,0.0
2024-05-20,Mobile,Paid Search,61,1,0,0.0
2024-05-20,Mobile,Social,50,3,0,0.0
2024-05-20,Mobile,Email,64,3,0,0.0
2024-05-20,Tablet,Organic,113,8,1,0.0088
2024-05-20,Tablet,Paid Search,72,4,0,0.0
2024-05-20,Tablet,Social,143,4,0,0.0
2024-05-20,Tablet,Email,50,2,0,0.0
2024-05-21,Desktop,Organic,53,3,0,0.0
2024-05-21,Desktop,Paid Search,76,5,0,0.0
2024-05-21,Desktop,Social,50,3,0,0.0
2024-05-21,Desktop,Email,96,4,0,0.0
2024-05-21,Mobile,Organic,61,2,0,0.0
2024-05-21,Mobile,Paid Search,53,3,0,0.0
2024-05-21,Mobile,Social,50,1,0,0.0
2024-05-21,Mobile,Email,50,3,0,0.0
2024-05-21,Tablet,Organic,84,3,0,0.0
2024-05-21,Tablet,Paid Search,100,3,0,0.0
2024-05-21,Tablet,Social,130,9,1,0.0077
2024-05-21,Tablet,Email,71,3,0,0.0
2024-05-22,Desktop,Organic,53,3,0,0.0
2024-05-22,Desktop,Paid Search,62,2,0,0.0
2024-05-22,Desktop,Social,50,2,0,0.0
2024-05-22,Desktop,Email,76,2,0,0.0
2024-05-22,Mobile,Organic,75,3,0,0.0
2024-05-22,Mobile,Paid Search,63,3,0,0.0
2024-05-22,Mobile,Social,79,5,1,0.0127
2024-05-22,Mobile,Email,75,2,0,0.0
2024-05-22,Tablet,Organic,105,7,0,0.0
2024-05-22,Tablet,Paid Search,66,4,0,0.0
2024-05-22,Tablet,Social,60,3,0,0.0
2024-05-22,Tablet,Email,81,2,0,0.0
2024-05-23,Desktop,Organic,92,3,0,0.0
2024-05-23,Desktop,Paid Search,55,2,0,0.0
2024-05-23,Desktop,Social,73,4,0,0.0
2024-05-23,Desktop,Email,50,3,0,0.0
2024-05-23,Mobile,Organic,82,3,0,0.0
2024-05-23,Mobile,Paid Search,50,2,0,0.0
2024-05-23,Mobile,Social,73,2,0,0.0
2024-05-23,Mobile,Email,80,3,0,0.0
2024-05-23,Tablet,Organic,63,4,0,0.0
2024-05-23,Tablet,Paid Search,96,6,1,0.0104
2024-05-23,Tablet,Social,80,4,0,0.0
2024-05-23,Tablet,Email,99,5,1,0.0101
2024-05-24,Desktop,Organic,63,4,0,0.0
2024-05-24,Desktop,Paid Search,50,2,0,0.0
2024-05-24,Desktop,Social,93,7,1,0.0108
2024-05-24,Desktop,Email,50,2,0,0.0
2024-05-24,Mobile,Organic,50,1,0,0.0
2024-05-24,Mobile,Paid Search,61,1,0,0.0
2024-05-24,Mobile,Social,50,1,0,0.0
2024-05-24,Mobile,Email,50,2,0,0.0
2024-05-24,Tablet,Organic,84,5,0,0.0
2024-05-24,Tablet,Paid Search,85,2,0,0.0
2024-05-24,Tablet,Social,92,7,1,0.0109
2024-05-24,Tablet,Email,71,3,0,0.0
2024-05-25,Desktop,Organic,50,2,0,0.0
2024-05-25,Desktop,Paid Search,62,2,0,0.0
2024-05-25,Desktop,Social,50,3,0,0.0
2024-05-25,Desktop,Email,50,3,0,0.0
2024-05-25,Mobile,Organic,50,2,0,0.0
2024-05-25,Mobile,Paid Search,50,3,0,0.0
2024-05-25,Mobile,Social,50,1,0,0.0
2024-05-25,Mobile,Email,50,2,0,0.0
2024-05-25,Tablet,Organic,52,3,0,0.0
2024-05-25,Tablet,Paid Search,81,4,0,0.0
2024-05-25,Tablet,Social,50,2,0,0.0
2024-05-25,Tablet,Email,92,3,0,0.0
2024-05-26,Desktop,Organic,50,1,0,0.0
2024-05-26,Desktop,Paid Search,50,3,0,0.0
2024-05-26,Desktop,Social,50,2,0,0.0
2024-05-26,Desktop,Email,50,2,0,0.0
2024-05-26,Mobile,Organic,50,2,0,0.0
2024-05-26,Mobile,Paid Search,50,3,0,0.0
2024-05-26,Mobile,Social,50,2,0,0.0
2024-05-26,Mobile,Email,50,2,0,0.0
2024-05-26,Tablet,Organic,50,2,0,0.0
2024-05-26,Tablet,Paid Search,73,3,0,0.0
2024-05-26,Tablet,Social,75,2,0,0.0
2024-05-26,Tablet,Email,83,2,0,0.0
2024-05-27,Desktop,Organic,80,4,0,0.0
2024-05-27,Desktop,Paid Search,76,5,0,0.0
2024-05-27,Desktop,Social,50,2,0,0.0
2024-05-27,Desktop,Email,54,1,0,0.0
2024-05-27,Mobile,Organic,74,2,0,0.0
2024-05-27,Mobile,Paid Search,58,3,0,0.0
2024-05-27,Mobile,Social,72,5,0,0.0
2024-05-27,Mobile,Email,61,3,0,0.0
2024-05-27,Tablet,Organic,143,7,1,0.007
2024-05-27,Tablet,Paid Search,61,2,0,0.0
2024-05-27,Tablet,Social,72,4,0,0.0
2024-05-27,Tablet,Email,50,2,0,0.0
2024-05-28,Desktop,Organic,50,3,0,0.0
2024-05-28,Desktop,Paid Search,50,2,0,0.0
2024-05-28,Desktop,Social,50,3,0,0.0
2024-05-28,Desktop,Email,57,2,0,0.0
2024-05-28,Mobile,Organic,50,1,0,0.0
2024-05-28,Mobile,Paid Search,50,1,0,0.0
2024-05-28,Mobile,Social,55,2,0,0.0
2024-05-28,Mobile,Email,66,2,0,0.0
2024-05-28,Tablet,Organic,134,8,1,0.0075
2024-05-28,Tablet,Paid Search,93,3,0,0.0
2024-05-28,Tablet,Social,65,3,0,0.0
2024-05-28,Tablet,Email,58,2,0,0.0
2024-05-29,Desktop,Organic,64,2,0,0.0
2024-05-29,Desktop,Paid Search,92,2,0,0.0
2024-05-29,Desktop,Social,61,2,0,0.0
2024-05-29,Desktop,Email,50,3,0,0.0
2024-05-29,Mobile,Organic,50,2,0,0.0
2024-05-29,Mobile,Paid Search,50,2,0,0.0
2024-05-29,Mobile,Social,50,3,0,0.0
2024-05-29,Mobile,Email,55,2,0,0.0
2024-05-29,Tablet,Organic,124,6,1,0.0081
2024-05-29,Tablet,Paid Search,66,2,0,0.0
2024-05-29,Tablet,Social,54,2,0,0.0
2024-05-29,Tablet,Email,90,2,0,0.0
2024-05-30,Desktop,Organic,60,2,0,0.0
2024-05-30,Desktop,Paid Search,64,4,1,0.0156
2024-05-30,Desktop,Social,57,2,0,0.0
2024-05-30,Desktop,Email,50,3,0,0.0
2024-05-30,Mobile,Organic,50,3,0,0.0
2024-05-30,Mobile,Paid Search,50,1,0,0.0
2024-05-30,Mobile,Social,50,1,0,0.0
2024-05-30,Mobile,Email,50,2,0,0.0
2024-05-30,Tablet,Organic,52,2,0,0.0
2024-05-30,Tablet,Paid Search,111,5,1,0.009
2024-05-30,Tablet,Social,116,8,1,0.0086
2024-05-30,Tablet,Email,64,2,0,0.0
2024-05-31,Desktop,Organic,76,5,1,0.0132
2024-05-31,Desktop,Paid Search,91,2,0,0.0
2024-05-31,Desktop,Social,60,4,0,0.0
2024-05-31,Desktop,Email,50,3,0,0.0
2024-05-31,Mobile,Organic,64,2,0,0.0
2024-05-31,Mobile,Paid Search,50,3,0,0.0
2024-05-31,Mobile,Social,50,3,0,0.0
2024-05-31,Mobile,Email,72,2,0,0.0
2024-05-31,Tablet,Organic,79,3,0,0.0
2024-05-31,Tablet,Paid Search,102,5,1,0.0098
2024-05-31,Tablet,Social,60,3,0,0.0
2024-05-31,Tablet,Email,109,7,0,0.0
2024-06-01,Desktop,Organic,50,2,0,0.0
2024-06-01,Desktop,Paid Search,50,2,0,0.0
2024-06-01,Desktop,Social,52,2,0,0.0
2024-06-01,Desktop,Email,53,2,0,0.0
2024-06-01,Mobile,Organic,50,3,0,0.0
2024-06-01,Mobile,Paid Search,65,3,0,0.0
2024-06-01,Mobile,Social,50,3,0,0.0
2024-06-01,Mobile,Email,50,2,0,0.0
2024-06-01,Tablet,Organic,87,5,0,0.0
2024-06-01,Tablet,Paid Search,50,3,0,0.0
2024-06-01,Tablet,Social,83,4,1,0.012
2024-06-01,Tablet,Email,50,3,0,0.0
2024-06-02,Desktop,Organic,60,4,1,0.0167
2024-06-02,Desktop,Paid Search,50,3,0,0.0
2024-06-02,Desktop,Social,50,2,0,0.0
2024-06-02,Desktop,Email,50,3,0,0.0
2024-06-02,Mobile,Organic,50,1,0,0.0
2024-06-02,Mobile,Paid Search,50,1,0,0.0
2024-06-02,Mobile,Social,50,3,0,0.0
2024-06-02,Mobile,Email,50,1,0,0.0
2024-06-02,Tablet,Organic,54,2,0,0.0
2024-06-02,Tablet,Paid Search,56,1,0,0.0
2024-06-02,Tablet,Social,74,3,0,0.0
2024-06-02,Tablet,Email,50,3,0,0.0
2024-06-03,Desktop,Organic,88,3,0,0.0
2024-06-03,Desktop,Paid Search,78,2,0,0.0
2024-06-03,Desktop,Social,50,3,0,0.0
2024-06-03,Desktop,Email,93,2,0,0.0
2024-06-03,Mobile,Organic,50,3,0,0.0
2024-06-03,Mobile,Paid Search,64,1,0,0.0
2024-06-03,Mobile,Social,62,2,0,0.0
2024-06-03,Mobile,Email,50,2,0,0.0
2024-06-03,Tablet,Organic,101,5,0,0.0
2024-06-03,Tablet,Paid Search,95,7,1,0.0105
2024-06-03,Tablet,Social,50,2,0,0.0
2024-06-03,Tablet,Email,81,5,1,0.0123
2024-06-04,Desktop,Organic,50,2,0,0.0
2024-06-04,Desktop,Paid Search,71,3,0,0.0
2024-06-04,Desktop,Social,50,1,0,0.0
2024-06-04,Desktop,Email,94,6,1,0.0106
2024-06-04,Mobile,Organic,58,3,0,0.0
2024-06-04,Mobile,Paid Search,50,2,0,0.0
2024-06-04,Mobile,Social,50,1,0,0.0
2024-06-04,Mobile,Email,69,2,0,0.0
2024-06-04,Tablet,Organic,115,8,1,0.0087
2024-06-04,Tablet,Paid Search,59,3,0,0.0
2024-06-04,Tablet,Social,50,1,0,0.0
2024-06-04,Tablet,Email,91,4,0,0.0
2024-06-05,Desktop,Organic,80,5,1,0.0125
2024-06-05,Desktop,Paid Search,56,2,0,0.0
2024-06-05,Desktop,Social,57,3,0,0.0
2024-06-05,Desktop,Email,50,3,0,0.0
2024-06-05,Mobile,Organic,66,5,0,0.0
2024-06-05,Mobile,Paid Search,53,1,0,0.0
2024-06-05,Mobile,Social,50,1,0,0.0
2024-06-05,Mobile,Email,69,2,0,0.0
2024-06-05,Tablet,Organic,107,3,0,0.0
2024-06-05,Tablet,Paid Search,134,10,2,0.0149
2024-06-05,Tablet,Social,77,4,0,0.0
2024-06-05,Tablet,Email,118,4,0,0.0
2024-06-06,Desktop,Organic,84,3,0,0.0
2024-06-06,Desktop,Paid Search,80,6,1,0.0125
2024-06-06,Desktop,Social,63,3,0,0.0
2024-06-06,Desktop,Email,57,3,0,0.0
2024-06-06,Mobile,Organic,50,2,0,0.0
2024-06-06,Mobile,Paid Search,50,3,0,0.0
2024-06-06,Mobile,Social,71,5,1,0.0141
2024-06-06,Mobile,Email,72,3,0,0.0
2024-06-06,Tablet,Organic,71,2,0,0.0
2024-06-06,Tablet,Paid Search,85,4,0,0.0
2024-06-06,Tablet,Social,89,5,0,0.0
2024-06-06,Tablet,Email,109,4,0,0.0
2024-06-07,Desktop,Organic,77,5,0,0.0
2024-06-07,Desktop,Paid Search,56,3,0,0.0
2024-06-07,Desktop,Social,52,3,0,0.0
2024-06-07,Desktop,Email,50,2,0,0.0
2024-06-07,Mobile,Organic,50,3,0,0.0
2024-06-07,Mobile,Paid Search,50,1,0,0.0
2024-06-07,Mobile,Social,56,1,0,0.0
2024-06-07,Mobile,Email,73,4,0,0.0
2024-06-07,Tablet,Organic,117,7,1,0.0085
2024-06-07,Tablet,Paid Search,156,6,1,0.0064
2024-06-07,Tablet,Social,50,1,0,0.0
2024-06-07,Tablet,Email,92,5,0,0.0
2024-06-08,Desktop,Organic,50,3,0,0.0
2024-06-08,Desktop,Paid Search,51,2,0,0.0
2024-06-08,Desktop,Social,50,2,0,0.0
2024-06-08,Desktop,Email,50,2,0,0.0
2024-06-08,Mobile,Organic,50,2,0,0.0
2024-06-08,Mobile,Paid Search,50,2,0,0.0
2024-06-08,Mobile,Social,50,2,0,0.0
2024-06-08,Mobile,Email,50,1,0,0.0
2024-06-08,Tablet,Organic,50,3,0,0.0
2024-06-08,Tablet,Paid Search,59,3,0,0.0
2024-06-08,Tablet,Social,50,3,0,0.0
2024-06-08,Tablet,Email,71,5,0,0.0
2024-06-09,Desktop,Organic,50,1,0,0.0
2024-06-09,Desktop,Paid Search,50,3,0,0.0
2024-06-09,Desktop,Social,50,2,0,0.0
2024-06-09,Desktop,Email,50,2,0,0.0
2024-06-09,Mobile,Organic,50,1,0,0.0
2024-06-09,Mobile,Paid Search,50,2,0,0.0
2024-06-09,Mobile,Social,50,3,0,0.0
2024-06-09,Mobile,Email,50,1,0,0.0
2024-06-09,Tablet,Organic,95,3,0,0.0
2024-06-09,Tablet,Paid Search,62,2,0,0.0
2024-06-09,Tablet,Social,76,5,0,0.0
2024-06-09,Tablet,Email,76,3,0,0.0
2024-06-10,Desktop,Organic,50,2,0,0.0
2024-06-10,Desktop,Paid Search,50,3,0,0.0
2024-06-10,Desktop,Social,50,2,0,0.0
2024-06-10,Desktop,Email,81,2,0,0.0
2024-06-10,Mobile,Organic,86,6,0,0.0
2024-06-10,Mobile,Paid Search,58,2,0,0.0
2024-06-10,Mobile,Social,50,3,0,0.0
2024-06-10,Mobile,Email,62,3,0,0.0
2024-06-10,Tablet,Organic,75,3,0,0.0
2024-06-10,Tablet,Paid Search,144,10,1,0.0069
2024-06-10,Tablet,Social,50,3,0,0.0
2024-06-10,Tablet,Email,76,2,0,0.0
2024-06-11,Desktop,Organic,87,6,1,0.0115
2024-06-11,Desktop,Paid Search,50,3,0,0.0
2024-06-11,Desktop,Social,88,3,0,0.0
2024-06-11,Desktop,Email,88,3,0,0.0
2024-06-11,Mobile,Organic,53,2,0,0.0
2024-06-11,Mobile,Paid Search,59,2,0,0.0
2024-06-11,Mobile,Social,50,2,0,0.0
2024-06-11,Mobile,Email,50,2,0,0.0
2024-06-11,Tablet,Organic,97,4,0,0.0
2024-06-11,Tablet,Paid Search,79,5,0,0.0
2024-06-11,Tablet,Social,87,6,1,0.0115
2024-06-11,Tablet,Email,88,6,1,0.0114
2024-06-12,Desktop,Organic,101,3,0,0.0
2024-06-12,Desktop,Paid Search,53,1,0,0.0
2024-06-12,Desktop,Social,60,4,1,0.0167
2024-06-12,Desktop,Email,85,6,0,0.0
2024-06-12,Mobile,Organic,51,3,0,0.0
2024-06-12,Mobile,Paid Search,50,3,0,0.0
2024-06-12,Mobile,Social,51,1,0,0.0
2024-06-12,Mobile,Email,66,4,0,0.0
2024-06-12,Tablet,Organic,100,7,1,0.01
2024-06-12,Tablet,Paid Search,61,4,1,0.0164
2024-06-12,Tablet,Social,119,3,0,0.0
2024-06-12,Tablet,Email,95,5,0,0.0
2024-06-13,Desktop,Organic,50,1,0,0.0
2024-06-13,Desktop,Paid Search,89,3,0,0.0
2024-06-13,Desktop,Social,50,3,0,0.0
2024-06-13,Desktop,Email,54,2,0,0.0
2024-06-13,Mobile,Organic,50,2,0,0.0
2024-06-13,Mobile,Paid Search,50,2,0,0.0
2024-06-13,Mobile,Social,79,3,0,0.0
2024-06-13,Mobile,Email,50,3,0,0.0
2024-06-13,Tablet,Organic,87,6,1,0.0115
2024-06-13,Tablet,Paid Search,61,3,0,0.0
2024-06-13,Tablet,Social,130,9,2,0.0154
2024-06-13,Tablet,Email,56,3,0,0.0
2024-06-14,Desktop,Organic,87,5,1,0.0115
2024-06-14,Desktop,Paid Search,105,7,1,0.0095
2024-06-14,Desktop,Social,50,1,0,0.0
2024-06-14,Desktop,Email,58,3,0,0.0
2024-06-14,Mobile,Organic,50,3,0,0.0
2024-06-14,Mobile,Paid Search,50,3,0,0.0
2024-06-14,Mobile,Social,50,2,0,0.0
2024-06-14,Mobile,Email,50,2,0,0.0
2024-06-14,Tablet,Organic,74,2,0,0.0
2024-06-14,Tablet,Paid Search,50,3,0,0.0
2024-06-14,Tablet,Social,50,2,0,0.0
2024-06-14,Tablet,Email,85,3,0,0.0
2024-06-15,Desktop,Organic,50,1,0,0.0
2024-06-15,Desktop,Paid Search,55,2,0,0.0
2024-06-15,Desktop,Social,50,3,0,0.0
2024-06-15,Desktop,Email,50,2,0,0.0
2024-06-15,Mobile,Organic,50,3,0,0.0
2024-06-15,Mobile,Paid Search,50,3,0,0.0
2024-06-15,Mobile,Social,50,2,0,0.0
2024-06-15,Mobile,Email,50,1,0,0.0
2024-06-15,Tablet,Organic,54,2,0,0.0
2024-06-15,Tablet,Paid Search,56,3,0,0.0
2024-06-15,Tablet,Social,89,6,1,0.0112
2024-06-15,Tablet,Email,92,6,0,0.0
2024-06-16,Desktop,Organic,50,2,0,0.0
2024-06-16,Desktop,Paid Search,50,2,0,0.0
2024-06-16,Desktop,Social,55,1,0,0.0
2024-06-16,Desktop,Email,50,2,0,0.0
2024-06-16,Mobile,Organic,50,3,0,0.0
2024-06-16,Mobile,Paid Search,50,3,0,0.0
2024-06-16,Mobile,Social,52,4,1,0.0192
2024-06-16,Mobile,Email,50,3,0,0.0
2024-06-16,Tablet,Organic,60,3,0,0.0
2024-06-16,Tablet,Paid Search,50,3,0,0.0
2024-06-16,Tablet,Social,68,3,0,0.0
2024-06-16,Tablet,Email,72,4,0,0.0
2024-06-17,Desktop,Organic,52,2,0,0.0
2024-06-17,Desktop,Paid Search,72,5,0,0.0
2024-06-17,Desktop,Social,90,6,1,0.0111
2024-06-17,Desktop,Email,51,3,0,0.0
2024-06-17,Mobile,Organic,50,3,0,0.0
2024-06-17,Mobile,Paid Search,50,1,0,0.0
2024-06-17,Mobile,Social,79,6,1,0.0127
2024-06-17,Mobile,Email,52,2,0,0.0
2024-06-17,Tablet,Organic,150,6,1,0.0067
2024-06-17,Tablet,Paid Search,88,6,1,0.0114
2024-06-17,Tablet,Social,74,4,1,0.0135
2024-06-17,Tablet,Email,95,7,1,0.0105
2024-06-18,Desktop,Organic,85,6,1,0.0118
2024-06-18,Desktop,Paid Search,54,4,0,0.0
2024-06-18,Desktop,Social,50,2,0,0.0
2024-06-18,Desktop,Email,104,5,1,0.0096
2024-06-18,Mobile,Organic,50,3,0,0.0
2024-06-18,Mobile,Paid Search,50,1,0,0.0
2024-06-18,Mobile,Social,60,2,0,0.0
2024-06-18,Mobile,Email,51,3,0,0.0
2024-06-18,Tablet,Organic,64,3,0,0.0
2024-06-18,Tablet,Paid Search,140,5,1,0.0071
2024-06-18,Tablet,Social,117,9,1,0.0085
2024-06-18,Tablet,Email,103,4,0,0.0
2024-06-19,Desktop,Organic,73,2,0,0.0
2024-06-19,Desktop,Paid Search,66,3,0,0.0
2024-06-19,Desktop,Social,50,3,0,0.0
2024-06-19,Desktop,Email,75,2,0,0.0
2024-06-19,Mobile,Organic,50,2,0,0.0
2024-06-19,Mobile,Paid Search,50,2,0,0.0
2024-06-19,Mobile,Social,50,2,0,0.0
2024-06-19,Mobile,Email,61,3,0,0.0
2024-06-19,Tablet,Organic,93,3,0,0.0
2024-06-19,Tablet,Paid Search,51,3,0,0.0
2024-06-19,Tablet,Social,56,4,1,0.0179
2024-06-19,Tablet,Email,99,3,0,0.0
2024-06-20,Desktop,Organic,81,3,0,0.0
2024-06-20,Desktop,Paid Search,54,3,0,0.0
2024-06-20,Desktop,Social,54,3,0,0.0
2024-06-20,Desktop,Email,78,4,0,0.0
2024-06-20,Mobile,Organic,53,2,0,0.0
2024-06-20,Mobile,Paid Search,50,2,0,0.0
2024-06-20,Mobile,Social,50,3,0,0.0
2024-06-20,Mobile,Email,78,5,1,0.0128
2024-06-20,Tablet,Organic,85,6,0,0.0
2024-06-20,Tablet,Paid Search,52,2,0,0.0
2024-06-20,Tablet,Social,61,2,0,0.0
2024-06-20,Tablet,Email,50,3,0,0.0
2024-06-21,Desktop,Organic,50,3,0,0.0
2024-06-21,Desktop,Paid Search,63,4,0,0.0
2024-06-21,Desktop,Social,70,5,1,0.0143
2024-06-21,Desktop,Email,50,2,0,0.0
2024-06-21,Mobile,Organic,53,1,0,0.0
2024-06-21,Mobile,Paid Search,60,3,0,0.0
2024-06-21,Mobile,Social,50,2,0,0.0
2024-06-21,Mobile,Email,50,3,0,0.0
2024-06-21,Tablet,Organic,98,7,1,0.0102
2024-06-21,Tablet,Paid Search,53,3,0,0.0
2024-06-21,Tablet,Social,75,4,0,0.0
2024-06-21,Tablet,Email,60,3,0,0.0
2024-06-22,Desktop,Organic,50,3,0,0.0
2024-06-22,Desktop,Paid Search,50,2,0,0.0
2024-06-22,Desktop,Social,50,1,0,0.0
2024-06-22,Desktop,Email,54,2,0,0.0
2024-06-22,Mobile,Organic,50,1,0,0.0
2024-06-22,Mobile,Paid Search,50,1,0,0.0
2024-06-22,Mobile,Social,50,1,0,0.0
2024-06-22,Mobile,Email,60,2,0,0.0
2024-06-22,Tablet,Organic,50,1,0,0.0
2024-06-22,Tablet,Paid Search,50,2,0,0.0
2024-06-22,Tablet,Social,80,4,0,0.0
2024-06-22,Tablet,Email,59,2,0,0.0
2024-06-23,Desktop,Organic,50,3,0,0.0
2024-06-23,Desktop,Paid Search,50,2,0,0.0
2024-06-23,Desktop,Social,50,2,0,0.0
2024-06-23,Desktop,Email,50,2,0,0.0
2024-06-23,Mobile,Organic,57,4,0,0.0
2024-06-23,Mobile,Paid Search,50,3,0,0.0
2024-06-23,Mobile,Social,50,2,0,0.0
2024-06-23,Mobile,Email,50,3,0,0.0
2024-06-23,Tablet,Organic,50,3,0,0.0
2024-06-23,Tablet,Paid Search,57,3,0,0.0
2024-06-23,Tablet,Social,54,2,0,0.0
2024-06-23,Tablet,Email,90,3,0,0.0
2024-06-24,Desktop,Organic,53,2,0,0.0
2024-06-24,Desktop,Paid Search,51,3,0,0.0
2024-06-24,Desktop,Social,82,4,0,0.0
2024-06-24,Desktop,Email,71,4,1,0.0141
2024-06-24,Mobile,Organic,50,1,0,0.0
2024-06-24,Mobile,Paid Search,58,3,0,0.0
2024-06-24,Mobile,Social,57,4,0,0.0
2024-06-24,Mobile,Email,75,4,0,0.0
2024-06-24,Tablet,Organic,65,3,0,0.0
2024-06-24,Tablet,Paid Search,65,5,1,0.0154
2024-06-24,Tablet,Social,77,4,0,0.0
2024-06-24,Tablet,Email,140,5,1,0.0071
2024-06-25,Desktop,Organic,89,4,1,0.0112
2024-06-25,Desktop,Paid Search,78,2,0,0.0
2024-06-25,Desktop,Social,50,1,0,0.0
2024-06-25,Desktop,Email,66,2,0,0.0
2024-06-25,Mobile,Organic,81,4,0,0.0
2024-06-25,Mobile,Paid Search,78,5,1,0.0128
2024-06-25,Mobile,Social,65,3,0,0.0
2024-06-25,Mobile,Email,50,2,0,0.0
2024-06-25,Tablet,Organic,118,9,1,0.0085
2024-06-25,Tablet,Paid Search,82,6,0,0.0
2024-06-25,Tablet,Social,58,4,0,0.0
2024-06-25,Tablet,Email,51,1,0,0.0
2024-06-26,Desktop,Organic,63,2,0,0.0
2024-06-26,Desktop,Paid Search,50,1,0,0.0
2024-06-26,Desktop,Social,50,1,0,0.0
2024-06-26,Desktop,Email,101,4,0,0.0
2024-06-26,Mobile,Organic,54,4,0,0.0
2024-06-26,Mobile,Paid Search,53,3,0,0.0
2024-06-26,Mobile,Social,50,3,0,0.0
2024-06-26,Mobile,Email,50,3,0,0.0
2024-06-26,Tablet,Organic,77,5,0,0.0
2024-06-26,Tablet,Paid Search,118,6,0,0.0
